user_id,date,amount,description,category,payment_mode
9,2022-01-10,226.78,BWSSB water bill,Utilities,Credit Card
19,2022-01-10,1286.84,textbook Amazon,Education,Cash
4,2022-01-10,1979.39,mobile repair,Miscellaneous,Debit Card
19,2022-01-10,885.6,donation charity,Miscellaneous,UPI
10,2022-01-10,4499.94,Zerodha brokerage,Investments,Debit Card
1,2022-01-10,520.37,Netflix subscription,Entertainment,Net Banking
7,2022-01-10,345.97,Pizza Hut,Food,Cash
4,2022-01-10,247.98,Meesho order,Shopping,Debit Card
2,2022-01-10,188.65,unknown merchant,Miscellaneous,Net Banking
20,2022-01-10,205.33,gaming café,Entertainment,UPI
19,2022-01-10,1000.83,Barbeque Nation,Food,Credit Card
14,2022-01-10,159.79,local restaurant bill,Food,Net Banking
2,2022-01-10,71.18,breakfast at hotel,Food,Debit Card
3,2022-01-10,760.3,BSNL broadband,Utilities,Credit Card
6,2022-01-10,200.09,McDonald's,Food,UPI
9,2022-01-10,119.0,Spotify premium,Entertainment,Debit Card
4,2022-01-10,911.92,gas cylinder booking,Utilities,Debit Card
10,2022-01-10,1010.29,gas cylinder booking,Utilities,Debit Card
14,2022-01-10,560.64,Hotstar subscription,Entertainment,Debit Card
6,2022-01-10,89.69,Rapido bike,Transport,Net Banking
17,2022-01-10,10866.01,Goibibo trip,Travel,Credit Card
16,2022-01-10,1402.37,IRCTC train ticket,Transport,Cash
20,2022-01-10,1000.37,gift purchase,Miscellaneous,Debit Card
1,2022-01-10,3241.26,NPS contribution,Investments,Debit Card
17,2022-01-10,22541.25,fixed deposit SBI,Investments,Net Banking
12,2022-01-10,3400.25,Airbnb stay,Travel,Debit Card
8,2022-01-10,1620.73,NPS contribution,Investments,Net Banking
4,2022-01-10,54.85,toll payment fastag,Transport,UPI
14,2022-01-10,1332.8,Coursera subscription,Education,Credit Card
4,2022-01-10,2084.15,Decathlon sports,Shopping,Credit Card
13,2022-01-10,469.39,PVR movie ticket,Entertainment,Credit Card
19,2022-01-10,160.33,stationery Natraj,Education,Cash
9,2022-01-10,4581.81,NPS contribution,Investments,Net Banking
8,2022-01-10,119.0,Spotify premium,Entertainment,Credit Card
3,2022-01-10,4710.7,Airbnb stay,Travel,Debit Card
15,2022-01-10,142.51,YouTube Premium,Entertainment,Net Banking
14,2022-01-10,34730.39,fixed deposit SBI,Investments,Debit Card
13,2022-01-10,297.2,Practo consultation,Healthcare,Cash
18,2022-01-11,808.09,OYO hotel booking,Travel,Net Banking
18,2022-01-11,1223.32,ATM withdrawal,Miscellaneous,UPI
15,2022-01-11,660.06,Nykaa cosmetics,Shopping,Debit Card
11,2022-01-11,1991.87,BigBasket order,Shopping,Credit Card
7,2022-01-11,1710.84,college mess fee,Food,Debit Card
10,2022-01-11,295.26,Zomato delivery,Food,Net Banking
5,2022-01-11,544.98,INOX ticket,Entertainment,Cash
20,2022-01-11,180.51,YouTube Premium,Entertainment,Cash
12,2022-01-11,85.44,stationery Natraj,Education,Cash
18,2022-01-11,1584.44,BigBasket order,Shopping,Credit Card
17,2022-01-11,108.01,haircut salon,Miscellaneous,Net Banking
11,2022-01-11,243.36,Uber ride,Transport,Debit Card
14,2022-01-11,119.0,Spotify premium,Entertainment,Credit Card
17,2022-01-11,2895.37,MakeMyTrip hotel,Travel,Net Banking
14,2022-01-11,116.81,Rapido bike,Transport,Debit Card
3,2022-01-11,5822.89,PPF deposit,Investments,Debit Card
4,2022-01-11,485.68,McDonald's,Food,Credit Card
2,2022-01-11,118.43,Haldiram snacks,Food,UPI
8,2022-01-11,1772.32,train travel IRCTC,Travel,Cash
4,2022-01-11,1569.77,NPS contribution,Investments,Net Banking
19,2022-01-11,1173.38,Apollo pharmacy,Healthcare,Net Banking
7,2022-01-11,94.25,parking charges,Transport,UPI
5,2022-01-11,102.55,notebook purchase,Education,Net Banking
9,2022-01-11,4747.5,mutual fund SIP HDFC,Investments,Debit Card
5,2022-01-11,6601.26,Airbnb stay,Travel,Net Banking
17,2022-01-11,2851.61,Zerodha brokerage,Investments,Net Banking
19,2022-01-11,1740.6,BBMP property tax,Utilities,UPI
13,2022-01-11,119.0,Spotify premium,Entertainment,Net Banking
8,2022-01-11,1050.62,Udemy course,Education,Debit Card
5,2022-01-11,253.0,PVR movie ticket,Entertainment,Credit Card
2,2022-01-11,655.57,ACT Fibernet,Utilities,Net Banking
10,2022-01-11,401.7,Airtel postpaid,Utilities,Net Banking
12,2022-01-11,2137.03,Unacademy subscription,Education,Debit Card
8,2022-01-11,2674.38,Manipal Hospital bill,Healthcare,Credit Card
7,2022-01-11,356.76,Blinkit order,Shopping,Net Banking
16,2022-01-11,675.12,BESCOM electricity bill,Utilities,UPI
12,2022-01-11,3224.55,NPS contribution,Investments,Cash
12,2022-01-11,3199.67,MakeMyTrip hotel,Travel,Credit Card
1,2022-01-11,2600.1,Zerodha brokerage,Investments,Net Banking
3,2022-01-11,674.0,donation charity,Miscellaneous,Credit Card
7,2022-01-11,427.85,Airtel postpaid,Utilities,Cash
11,2022-01-11,308.51,Uber ride,Transport,UPI
17,2022-01-11,427.9,textbook Amazon,Education,Credit Card
4,2022-01-11,387.74,Practo consultation,Healthcare,Credit Card
10,2022-01-11,27.72,tea and snacks,Food,Net Banking
5,2022-01-11,2036.03,Unacademy subscription,Education,Net Banking
8,2022-01-11,1905.92,mobile repair,Miscellaneous,UPI
10,2022-01-11,1391.07,BigBasket order,Shopping,Net Banking
10,2022-01-11,254.58,Haldiram snacks,Food,UPI
12,2022-01-11,1961.74,mobile repair,Miscellaneous,UPI
13,2022-01-11,165.07,local restaurant bill,Food,Debit Card
16,2022-01-12,215.41,Jio recharge,Utilities,UPI
20,2022-01-12,1402.32,train travel IRCTC,Travel,UPI
5,2022-01-12,4969.9,Groww SIP,Investments,Debit Card
9,2022-01-12,2841.06,Zerodha brokerage,Investments,Debit Card
6,2022-01-12,4585.72,coaching institute fee,Education,UPI
11,2022-01-12,412.48,BESCOM electricity bill,Utilities,UPI
8,2022-01-12,60.15,auto rickshaw,Transport,Net Banking
20,2022-01-12,1750.85,Zerodha brokerage,Investments,UPI
19,2022-01-12,6537.76,Air India ticket,Travel,Cash
8,2022-01-12,904.39,IRCTC train ticket,Transport,UPI
7,2022-01-12,849.46,BESCOM electricity bill,Utilities,Net Banking
13,2022-01-12,3005.34,LIC premium,Investments,Cash
6,2022-01-12,4917.74,NPS contribution,Investments,Credit Card
17,2022-01-12,1372.81,Steam game purchase,Entertainment,Net Banking
15,2022-01-12,358.39,Airtel postpaid,Utilities,Net Banking
8,2022-01-12,1326.67,gift purchase,Miscellaneous,Net Banking
14,2022-01-12,319.82,Meesho order,Shopping,Debit Card
18,2022-01-12,279.56,unknown merchant,Miscellaneous,UPI
14,2022-01-12,141.37,toll payment fastag,Transport,Debit Card
5,2022-01-12,7286.59,LIC premium,Investments,Net Banking
15,2022-01-12,953.45,donation charity,Miscellaneous,UPI
6,2022-01-12,133.4,haircut salon,Miscellaneous,Net Banking
10,2022-01-12,1617.07,exam fee,Education,Debit Card
20,2022-01-12,302.76,travel insurance,Travel,Net Banking
7,2022-01-12,4864.41,Airbnb stay,Travel,Net Banking
6,2022-01-12,414.91,Zomato delivery,Food,Credit Card
14,2022-01-12,1120.35,Steam game purchase,Entertainment,UPI
7,2022-01-12,99.6,newspaper subscription,Miscellaneous,Cash
15,2022-01-12,241.99,BWSSB water bill,Utilities,Net Banking
15,2022-01-12,448.19,Practo consultation,Healthcare,Cash
4,2022-01-12,153.37,Café Coffee Day,Food,Debit Card
7,2022-01-12,542.81,Blinkit order,Shopping,Net Banking
4,2022-01-12,332.43,MedPlus medicines,Healthcare,UPI
11,2022-01-12,11744.28,Air India ticket,Travel,Debit Card
19,2022-01-12,215.39,PVR movie ticket,Entertainment,Net Banking
10,2022-01-12,929.83,unknown merchant,Miscellaneous,Credit Card
12,2022-01-12,659.91,IRCTC train ticket,Transport,Cash
1,2022-01-12,1502.1,petrol HP pump,Transport,Cash
7,2022-01-12,1928.71,Amazon purchase,Shopping,Credit Card
14,2022-01-12,30126.11,college fee,Education,UPI
1,2022-01-12,2070.6,college mess fee,Food,Cash
3,2022-01-12,935.78,unknown merchant,Miscellaneous,UPI
17,2022-01-12,873.53,gas cylinder booking,Utilities,UPI
13,2022-01-12,253.52,Pizza Hut,Food,Credit Card
13,2022-01-12,34409.03,fixed deposit SBI,Investments,Net Banking
18,2022-01-12,343.13,Meesho order,Shopping,Credit Card
7,2022-01-12,575.67,eye checkup,Healthcare,Debit Card
19,2022-01-12,448.13,Netflix subscription,Entertainment,UPI
20,2022-01-13,855.06,gas cylinder booking,Utilities,UPI
15,2022-01-13,151.75,unknown merchant,Miscellaneous,Net Banking
2,2022-01-13,579.02,MedPlus medicines,Healthcare,Cash
18,2022-01-13,3976.81,train travel IRCTC,Travel,Net Banking
6,2022-01-13,8687.53,Air India ticket,Travel,Cash
8,2022-01-13,2558.94,Groww SIP,Investments,Net Banking
16,2022-01-13,110.42,Namma Yatri ride,Transport,UPI
11,2022-01-13,1223.74,MakeMyTrip hotel,Travel,Cash
16,2022-01-13,83.56,canteen lunch,Food,Net Banking
14,2022-01-13,418.86,PVR movie ticket,Entertainment,UPI
15,2022-01-13,74.91,toll payment fastag,Transport,Credit Card
12,2022-01-13,842.02,Barbeque Nation,Food,Cash
5,2022-01-13,2976.09,Decathlon sports,Shopping,Credit Card
17,2022-01-13,424.76,Domino's pizza,Food,Debit Card
7,2022-01-13,485.62,metro card recharge,Transport,UPI
14,2022-01-13,1496.56,travel insurance,Travel,Debit Card
3,2022-01-13,11846.57,Goibibo trip,Travel,UPI
13,2022-01-13,236.25,local restaurant bill,Food,UPI
9,2022-01-13,1056.71,BESCOM electricity bill,Utilities,UPI
6,2022-01-13,725.67,ACT Fibernet,Utilities,Credit Card
16,2022-01-13,435.76,PVR movie ticket,Entertainment,Debit Card
16,2022-01-13,1867.18,Myntra clothes,Shopping,Debit Card
16,2022-01-13,1669.0,gift purchase,Miscellaneous,Credit Card
1,2022-01-13,1606.58,Flipkart order,Shopping,UPI
5,2022-01-13,59.85,tea and snacks,Food,Cash
14,2022-01-13,851.85,petrol HP pump,Transport,Net Banking
6,2022-01-13,120.36,Namma Yatri ride,Transport,Credit Card
4,2022-01-13,389.95,D-Mart grocery,Shopping,Net Banking
6,2022-01-13,587.67,Domino's pizza,Food,UPI
1,2022-01-13,543.84,Swiggy order,Food,UPI
20,2022-01-13,578.72,train travel IRCTC,Travel,Credit Card
15,2022-01-13,2510.2,OYO hotel booking,Travel,UPI
3,2022-01-13,413.46,Practo consultation,Healthcare,Cash
15,2022-01-13,80.0,Rapido bike,Transport,Credit Card
8,2022-01-13,441.95,MedPlus medicines,Healthcare,UPI
14,2022-01-13,462.52,Practo consultation,Healthcare,Credit Card
16,2022-01-13,1387.81,IRCTC train ticket,Transport,Net Banking
12,2022-01-13,529.91,gift purchase,Miscellaneous,Cash
11,2022-01-13,954.56,D-Mart grocery,Shopping,Net Banking
14,2022-01-13,1115.28,NPS contribution,Investments,Credit Card
15,2022-01-13,7547.08,IndiGo flight,Travel,Cash
16,2022-01-13,439.4,vitamin supplements,Healthcare,Net Banking
9,2022-01-13,96.4,Ola cab,Transport,Credit Card
11,2022-01-13,385.46,gaming café,Entertainment,Cash
2,2022-01-13,194.07,toll payment fastag,Transport,Cash
5,2022-01-13,521.5,MedPlus medicines,Healthcare,UPI
14,2022-01-13,382.12,eye checkup,Healthcare,Debit Card
8,2022-01-13,178.06,YouTube Premium,Entertainment,Cash
9,2022-01-13,7194.13,LIC premium,Investments,Net Banking
2,2022-01-13,393.82,Ola cab,Transport,Debit Card
4,2022-01-13,1103.37,Nykaa cosmetics,Shopping,Net Banking
10,2022-01-13,574.99,IRCTC train ticket,Transport,Cash
2,2022-01-13,8186.8,LIC premium,Investments,Net Banking
19,2022-01-13,220.0,haircut salon,Miscellaneous,Debit Card
20,2022-01-13,443.63,Uber ride,Transport,Cash
3,2022-01-13,126.17,auto rickshaw,Transport,UPI
18,2022-01-13,2956.51,IndiGo flight,Travel,UPI
7,2022-01-13,1102.51,Udemy course,Education,UPI
20,2022-01-13,534.52,ACT Fibernet,Utilities,UPI
2,2022-01-13,43543.62,college fee,Education,Credit Card
5,2022-01-14,9422.43,PPF deposit,Investments,Debit Card
14,2022-01-14,3205.47,Groww SIP,Investments,Credit Card
7,2022-01-14,712.04,Airtel postpaid,Utilities,Debit Card
11,2022-01-14,49.5,Rapido bike,Transport,Net Banking
17,2022-01-14,1302.78,Coursera subscription,Education,Credit Card
10,2022-01-14,2828.3,LIC premium,Investments,Net Banking
14,2022-01-14,581.83,D-Mart grocery,Shopping,Cash
1,2022-01-14,42.29,tea and snacks,Food,Net Banking
16,2022-01-14,165.26,Haldiram snacks,Food,Cash
5,2022-01-14,473.7,BSNL broadband,Utilities,Credit Card
18,2022-01-14,1308.94,D-Mart grocery,Shopping,Credit Card
8,2022-01-14,396.26,McDonald's,Food,UPI
16,2022-01-14,2157.2,Flipkart order,Shopping,Debit Card
13,2022-01-14,1065.8,mobile repair,Miscellaneous,Credit Card
15,2022-01-14,2606.52,OYO hotel booking,Travel,Net Banking
10,2022-01-14,420.44,textbook Amazon,Education,Cash
15,2022-01-14,612.78,Blinkit order,Shopping,Cash
2,2022-01-14,800.13,donation charity,Miscellaneous,Credit Card
14,2022-01-14,35666.51,college fee,Education,Credit Card
11,2022-01-14,1206.52,petrol HP pump,Transport,UPI
8,2022-01-14,494.08,PVR movie ticket,Entertainment,Cash
1,2022-01-14,4194.92,mutual fund SIP HDFC,Investments,Debit Card
20,2022-01-14,7168.8,Goibibo trip,Travel,Cash
14,2022-01-14,373.07,gaming café,Entertainment,Credit Card
19,2022-01-14,3627.55,BBMP property tax,Utilities,Net Banking
11,2022-01-14,332.35,BMTC bus pass,Transport,Cash
2,2022-01-14,143.31,stationery Natraj,Education,Debit Card
20,2022-01-14,16699.1,fixed deposit SBI,Investments,Net Banking
20,2022-01-14,2997.25,OYO hotel booking,Travel,Debit Card
13,2022-01-14,1114.73,MakeMyTrip hotel,Travel,Cash
7,2022-01-14,473.69,diagnostic lab test,Healthcare,Cash
13,2022-01-14,349.46,McDonald's,Food,Net Banking
19,2022-01-14,142.13,metro card recharge,Transport,Cash
20,2022-01-14,714.78,ATM withdrawal,Miscellaneous,Cash
4,2022-01-14,215.18,local restaurant bill,Food,Net Banking
17,2022-01-14,1823.18,Coursera subscription,Education,UPI
1,2022-01-14,41839.82,gold purchase,Investments,Cash
1,2022-01-14,638.06,Pizza Hut,Food,Net Banking
6,2022-01-14,300.15,haircut salon,Miscellaneous,Net Banking
4,2022-01-14,52.3,newspaper subscription,Miscellaneous,Cash
18,2022-01-14,428.87,INOX ticket,Entertainment,Credit Card
1,2022-01-14,286.6,eye checkup,Healthcare,Credit Card
1,2022-01-14,84.86,breakfast at hotel,Food,Debit Card
20,2022-01-14,705.41,Coursera subscription,Education,Credit Card
10,2022-01-14,204.2,gaming café,Entertainment,Cash
12,2022-01-14,1190.86,Zerodha brokerage,Investments,Credit Card
9,2022-01-14,4333.18,MakeMyTrip hotel,Travel,UPI
4,2022-01-14,179.0,Amazon Prime,Entertainment,UPI
19,2022-01-14,3051.65,train travel IRCTC,Travel,Cash
10,2022-01-14,167.28,newspaper subscription,Miscellaneous,UPI
17,2022-01-14,2562.55,college mess fee,Food,Cash
18,2022-01-14,356.96,vitamin supplements,Healthcare,Debit Card
1,2022-01-15,138.27,newspaper subscription,Miscellaneous,UPI
15,2022-01-15,369.9,BWSSB water bill,Utilities,Credit Card
18,2022-01-15,29612.24,gold purchase,Investments,Debit Card
17,2022-01-15,145.14,toll payment fastag,Transport,UPI
18,2022-01-15,775.54,Airtel postpaid,Utilities,Credit Card
20,2022-01-15,119.0,Spotify premium,Entertainment,Cash
2,2022-01-15,38.26,notebook purchase,Education,Cash
7,2022-01-15,1341.02,Groww SIP,Investments,Cash
10,2022-01-15,1811.74,BigBasket order,Shopping,Net Banking
13,2022-01-15,7932.67,IndiGo flight,Travel,UPI
17,2022-01-15,2574.04,Decathlon sports,Shopping,Net Banking
19,2022-01-15,1661.61,ATM withdrawal,Miscellaneous,UPI
7,2022-01-15,1353.28,travel insurance,Travel,Net Banking
14,2022-01-15,360.43,KFC bucket,Food,Credit Card
11,2022-01-15,329.45,Ola cab,Transport,Net Banking
10,2022-01-15,856.69,OYO hotel booking,Travel,Net Banking
10,2022-01-15,394.94,Meesho order,Shopping,Credit Card
10,2022-01-15,960.83,Ajio fashion,Shopping,UPI
17,2022-01-15,1282.57,textbook Amazon,Education,Credit Card
12,2022-01-15,409.45,BSNL broadband,Utilities,UPI
8,2022-01-15,364.5,vitamin supplements,Healthcare,UPI
18,2022-01-15,2328.21,NPS contribution,Investments,Cash
2,2022-01-15,528.53,donation charity,Miscellaneous,Net Banking
6,2022-01-15,89.13,parking charges,Transport,Debit Card
20,2022-01-15,943.05,gas cylinder booking,Utilities,Net Banking
5,2022-01-15,152.53,YouTube Premium,Entertainment,Net Banking
3,2022-01-15,162.95,Café Coffee Day,Food,Net Banking
15,2022-01-15,7132.27,Airbnb stay,Travel,Net Banking
14,2022-01-15,2023.72,Airbnb stay,Travel,Net Banking
17,2022-01-15,574.91,unknown merchant,Miscellaneous,Debit Card
4,2022-01-15,586.04,Pizza Hut,Food,Credit Card
20,2022-01-15,767.42,ACT Fibernet,Utilities,Cash
2,2022-01-15,1518.7,Ajio fashion,Shopping,Net Banking
6,2022-01-15,475.92,BSNL broadband,Utilities,Credit Card
18,2022-01-15,3962.04,MakeMyTrip hotel,Travel,Debit Card
6,2022-01-15,364.64,eye checkup,Healthcare,Debit Card
11,2022-01-15,838.69,gift purchase,Miscellaneous,Cash
2,2022-01-15,57.91,Rapido bike,Transport,UPI
17,2022-01-15,880.49,BookMyShow event,Entertainment,Debit Card
11,2022-01-15,4261.2,Goibibo trip,Travel,Debit Card
12,2022-01-15,244.24,biryani house,Food,Credit Card
18,2022-01-15,6178.24,Air India ticket,Travel,Debit Card
7,2022-01-15,1183.05,Apollo pharmacy,Healthcare,Cash
1,2022-01-15,2001.84,train travel IRCTC,Travel,Debit Card
15,2022-01-15,687.19,donation charity,Miscellaneous,Net Banking
17,2022-01-16,1252.08,mobile repair,Miscellaneous,Net Banking
12,2022-01-16,553.86,Hotstar subscription,Entertainment,Net Banking
7,2022-01-16,630.53,travel insurance,Travel,Credit Card
12,2022-01-16,1574.55,D-Mart grocery,Shopping,Debit Card
12,2022-01-16,2205.42,ATM withdrawal,Miscellaneous,UPI
18,2022-01-16,77.05,toll payment fastag,Transport,Debit Card
11,2022-01-16,2609.71,mutual fund SIP HDFC,Investments,Credit Card
12,2022-01-16,65.49,toll payment fastag,Transport,Credit Card
15,2022-01-16,1114.66,OYO hotel booking,Travel,Net Banking
15,2022-01-16,1031.61,textbook Amazon,Education,Credit Card
11,2022-01-16,3721.04,coaching institute fee,Education,UPI
1,2022-01-16,1226.2,Udemy course,Education,UPI
8,2022-01-16,727.53,Airtel postpaid,Utilities,Credit Card
12,2022-01-16,278.31,MedPlus medicines,Healthcare,UPI
1,2022-01-16,530.43,eye checkup,Healthcare,UPI
20,2022-01-16,824.26,gas cylinder booking,Utilities,Cash
8,2022-01-16,35.05,parking charges,Transport,Debit Card
15,2022-01-16,404.07,BESCOM electricity bill,Utilities,Debit Card
19,2022-01-16,391.68,doctor consultation,Healthcare,Net Banking
3,2022-01-16,982.65,Coursera subscription,Education,Credit Card
14,2022-01-16,285.05,INOX ticket,Entertainment,Credit Card
20,2022-01-16,6695.0,Airbnb stay,Travel,Cash
6,2022-01-16,409.4,Practo consultation,Healthcare,Cash
19,2022-01-16,14201.99,Air India ticket,Travel,Credit Card
18,2022-01-16,6981.43,IndiGo flight,Travel,Credit Card
14,2022-01-16,6172.63,Air India ticket,Travel,UPI
13,2022-01-16,1536.25,Steam game purchase,Entertainment,Debit Card
18,2022-01-16,4958.09,Manipal Hospital bill,Healthcare,Credit Card
7,2022-01-16,63.06,auto rickshaw,Transport,Net Banking
13,2022-01-16,886.09,donation charity,Miscellaneous,UPI
1,2022-01-16,762.99,BSNL broadband,Utilities,Net Banking
10,2022-01-16,341.31,local restaurant bill,Food,Credit Card
1,2022-01-16,9638.77,LIC premium,Investments,Net Banking
12,2022-01-16,565.47,eye checkup,Healthcare,Cash
4,2022-01-16,3168.88,LIC premium,Investments,UPI
4,2022-01-16,233.83,Uber ride,Transport,Debit Card
9,2022-01-16,450.59,Domino's pizza,Food,UPI
4,2022-01-16,438.53,gift purchase,Miscellaneous,UPI
13,2022-01-16,9628.04,IndiGo flight,Travel,Net Banking
1,2022-01-16,3478.6,IndiGo flight,Travel,UPI
10,2022-01-16,141.61,stationery Natraj,Education,Debit Card
4,2022-01-16,179.0,Amazon Prime,Entertainment,Debit Card
19,2022-01-16,131.97,local restaurant bill,Food,Credit Card
14,2022-01-16,641.12,BSNL broadband,Utilities,UPI
15,2022-01-16,146.28,breakfast at hotel,Food,Net Banking
17,2022-01-16,42363.74,college fee,Education,Debit Card
2,2022-01-16,4064.03,MakeMyTrip hotel,Travel,Net Banking
17,2022-01-16,13487.07,Air India ticket,Travel,UPI
19,2022-01-16,581.31,eye checkup,Healthcare,Debit Card
15,2022-01-16,143.61,haircut salon,Miscellaneous,Net Banking
10,2022-01-16,491.1,BESCOM electricity bill,Utilities,Credit Card
10,2022-01-17,291.66,mobile repair,Miscellaneous,UPI
7,2022-01-17,9593.46,IndiGo flight,Travel,Credit Card
10,2022-01-17,306.17,gift purchase,Miscellaneous,UPI
12,2022-01-17,479.1,Domino's pizza,Food,Net Banking
12,2022-01-17,460.53,Pizza Hut,Food,Cash
13,2022-01-17,3931.27,mutual fund SIP HDFC,Investments,UPI
20,2022-01-17,569.91,Jio recharge,Utilities,UPI
8,2022-01-17,213.36,Netflix subscription,Entertainment,Debit Card
17,2022-01-17,1284.54,mobile repair,Miscellaneous,Net Banking
9,2022-01-17,2369.84,Unacademy subscription,Education,UPI
15,2022-01-17,1073.57,BigBasket order,Shopping,UPI
